facility,strain,Fraction Aligned To Target Genome,fastqc,plate,row,column,Fraction of Genome with >=0.75 Median Coverage
SAN,C3H,0.952955479,/data01/repository/do3713/do3713_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN10p1.fq_fastqc.txt.gz,7,G,6,0.946153846
SAN,C3H,0.954697281,/data01/repository/do3713/do3713_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN04p1.fq_fastqc.txt.gz,7,G,7,0.946153846
SAN,C3H,0.953116526,/data01/repository/do3713/do3713_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN09p1.fq_fastqc.txt.gz,7,G,8,0.942307692
SAN,C3H,0.952861622,/data01/repository/do3714/do3714_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN09p1.fq_fastqc.txt.gz,7,G,9,0.942307692
SAN,C3H,0.953157654,/data01/repository/do3714/do3714_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN08p1.fq_fastqc.txt.gz,7,G,10,0.942307692
SAN,C3H,0.95261348,/data01/repository/do3714/do3714_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN10p1.fq_fastqc.txt.gz,7,G,11,0.946153846
SAN,C3H,0.954553105,/data01/repository/do3714/do3714_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN05p1.fq_fastqc.txt.gz,7,G,12,0.942307692
SAN,C3H,0.951208301,/data01/repository/do3714/do3714_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN06p1.fq_fastqc.txt.gz,7,H,1,0.942307692
SAN,C3H,0.956100762,/data01/repository/do3714/do3714_unk_HCC_nodule_unk_C3HHeJC3H90402.0_SAN01p1.fq_fastqc.txt.gz,7,H,2,0.934615385
SAN,C3H,0.953090998,/data01/repository/do3714/do3714_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN07p1.fq_fastqc.txt.gz,7,H,3,0.938461538
SAN,C3H,0.954425625,/data01/repository/do3714/do3714_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN04p1.fq_fastqc.txt.gz,7,H,4,0.946153846
SAN,C3H,0.952695845,/data01/repository/do3715/do3715_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN09p1.fq_fastqc.txt.gz,7,H,5,0.946153846
SAN,C3H,0.955773744,/data01/repository/do3715/do3715_unk_HCC_nodule_unk_C3HHeJC3H90402.0_SAN01p1.fq_fastqc.txt.gz,7,H,6,0.938461538
SAN,C3H,0.953922132,/data01/repository/do3715/do3715_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN05p1.fq_fastqc.txt.gz,7,H,7,0.946153846
SAN,C3H,0.952384333,/data01/repository/do3715/do3715_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN10p1.fq_fastqc.txt.gz,7,H,8,0.942307692
SAN,C3H,0.954005592,/data01/repository/do3715/do3715_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN04p1.fq_fastqc.txt.gz,7,H,9,0.946153846
SAN,C3H,0.950993224,/data01/repository/do3715/do3715_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN06p1.fq_fastqc.txt.gz,7,H,10,0.942307692
SAN,C3H,0.952993617,/data01/repository/do3715/do3715_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN08p1.fq_fastqc.txt.gz,7,H,11,0.946153846
SAN,C3H,0.95304667,/data01/repository/do3715/do3715_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN07p1.fq_fastqc.txt.gz,7,H,12,0.946153846
SAN,C3H,0.957642922,/data01/repository/do3716/do3716_unk_HCC_nodule_unk_C3HHeJC3H90402.0_SAN01p1.fq_fastqc.txt.gz,8,A,1,0.934615385
SAN,C3H,0.954875244,/data01/repository/do3716/do3716_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN08p1.fq_fastqc.txt.gz,8,A,2,0.946153846
SAN,C3H,0.952882939,/data01/repository/do3716/do3716_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN06p1.fq_fastqc.txt.gz,8,A,3,0.938461538
SAN,C3H,0.954891293,/data01/repository/do3716/do3716_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN07p1.fq_fastqc.txt.gz,8,A,4,0.938461538
SAN,C3H,0.954314914,/data01/repository/do3716/do3716_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN09p1.fq_fastqc.txt.gz,8,A,5,0.942307692
SAN,C3H,0.95409417,/data01/repository/do3716/do3716_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN10p1.fq_fastqc.txt.gz,8,A,6,0.942307692
SAN,C3H,0.955736635,/data01/repository/do3716/do3716_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN05p1.fq_fastqc.txt.gz,8,A,7,0.942307692
SAN,C3H,0.95576703,/data01/repository/do3716/do3716_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN04p1.fq_fastqc.txt.gz,8,A,8,0.938461538
SAN,C3H,0.951110902,/data01/repository/do3717/do3717_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN06p1.fq_fastqc.txt.gz,8,A,9,0.942307692
SAN,C3H,0.956273862,/data01/repository/do3717/do3717_unk_HCC_nodule_unk_C3HHeJC3H90402.0_SAN01p1.fq_fastqc.txt.gz,8,A,10,0.934615385
SAN,C3H,0.952707408,/data01/repository/do3717/do3717_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN10p1.fq_fastqc.txt.gz,8,A,11,0.946153846
SAN,C3H,0.954448076,/data01/repository/do3717/do3717_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN04p1.fq_fastqc.txt.gz,8,A,12,0.942307692
SAN,C3H,0.952824992,/data01/repository/do3717/do3717_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN09p1.fq_fastqc.txt.gz,8,B,1,0.946153846
SAN,C3H,0.953392956,/data01/repository/do3717/do3717_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN07p1.fq_fastqc.txt.gz,8,B,2,0.942307692
SAN,C3H,0.954564066,/data01/repository/do3717/do3717_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN05p1.fq_fastqc.txt.gz,8,B,3,0.942307692
SAN,C3H,0.953306395,/data01/repository/do3717/do3717_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN08p1.fq_fastqc.txt.gz,8,B,4,0.942307692
SAN,C3H,0.95469812,/data01/repository/do3718/do3718_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN05p1.fq_fastqc.txt.gz,8,B,5,0.946153846
SAN,C3H,0.954534938,/data01/repository/do3718/do3718_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN04p1.fq_fastqc.txt.gz,8,B,6,0.942307692
SAN,C3H,0.951386727,/data01/repository/do3718/do3718_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN06p1.fq_fastqc.txt.gz,8,B,7,0.942307692
SAN,C3H,0.956257088,/data01/repository/do3718/do3718_unk_HCC_nodule_unk_C3HHeJC3H90402.0_SAN01p1.fq_fastqc.txt.gz,8,B,8,0.938461538
SAN,C3H,0.953367868,/data01/repository/do3718/do3718_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN08p1.fq_fastqc.txt.gz,8,B,9,0.942307692
SAN,C3H,0.952930237,/data01/repository/do3718/do3718_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN09p1.fq_fastqc.txt.gz,8,B,10,0.942307692
SAN,C3H,0.952911358,/data01/repository/do3718/do3718_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN10p1.fq_fastqc.txt.gz,8,B,11,0.942307692
SAN,C3H,0.953409096,/data01/repository/do3718/do3718_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90402.0_SAN07p1.fq_fastqc.txt.gz,8,B,12,0.946153846
SAN,C3H,0.954655825,/data01/repository/do3719/do3719_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN05p1.fq_fastqc.txt.gz,8,C,1,0.938461538
SAN,C3H,0.956057954,/data01/repository/do3719/do3719_unk_HCC_nodule_unk_C3HHeJC3H90732.0_SAN01p1.fq_fastqc.txt.gz,8,C,2,0.938461538
SAN,C3H,0.952624015,/data01/repository/do3719/do3719_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN10p1.fq_fastqc.txt.gz,8,C,3,0.946153846
SAN,C3H,0.953228147,/data01/repository/do3719/do3719_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN07p1.fq_fastqc.txt.gz,8,C,4,0.938461538
SAN,C3H,0.953213423,/data01/repository/do3719/do3719_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN08p1.fq_fastqc.txt.gz,8,C,5,0.942307692
SAN,C3H,0.952920461,/data01/repository/do3719/do3719_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN09p1.fq_fastqc.txt.gz,8,C,6,0.942307692
SAN,C3H,0.954588987,/data01/repository/do3719/do3719_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN04p1.fq_fastqc.txt.gz,8,C,7,0.942307692
SAN,C3H,0.951290773,/data01/repository/do3719/do3719_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN06p1.fq_fastqc.txt.gz,8,C,8,0.942307692
SAN,C3H,0.952281405,/data01/repository/do3720/do3720_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN08p1.fq_fastqc.txt.gz,8,C,9,0.946153846
SAN,C3H,0.952169111,/data01/repository/do3720/do3720_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN07p1.fq_fastqc.txt.gz,8,C,10,0.946153846
SAN,C3H,0.953445326,/data01/repository/do3720/do3720_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN04p1.fq_fastqc.txt.gz,8,C,11,0.942307692
SAN,C3H,0.955163162,/data01/repository/do3720/do3720_unk_HCC_nodule_unk_C3HHeJC3H90732.0_SAN01p1.fq_fastqc.txt.gz,8,C,12,0.938461538
SAN,C3H,0.950208451,/data01/repository/do3720/do3720_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN06p1.fq_fastqc.txt.gz,8,D,1,0.938461538
SAN,C3H,0.951896416,/data01/repository/do3720/do3720_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN09p1.fq_fastqc.txt.gz,8,D,2,0.942307692
SAN,C3H,0.953472479,/data01/repository/do3720/do3720_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN05p1.fq_fastqc.txt.gz,8,D,3,0.942307692
SAN,C3H,0.951682369,/data01/repository/do3720/do3720_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN10p1.fq_fastqc.txt.gz,8,D,4,0.946153846
SAN,C3H,0.953768928,/data01/repository/do3721/do3721_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN04p1.fq_fastqc.txt.gz,8,D,5,0.946153846
SAN,C3H,0.955542802,/data01/repository/do3721/do3721_unk_HCC_nodule_unk_C3HHeJC3H90732.0_SAN01p1.fq_fastqc.txt.gz,8,D,6,0.938461538
SAN,C3H,0.950410142,/data01/repository/do3721/do3721_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN06p1.fq_fastqc.txt.gz,8,D,7,0.942307692
SAN,C3H,0.952518214,/data01/repository/do3721/do3721_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN08p1.fq_fastqc.txt.gz,8,D,8,0.942307692
SAN,C3H,0.95239253,/data01/repository/do3721/do3721_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN07p1.fq_fastqc.txt.gz,8,D,9,0.946153846
SAN,C3H,0.952098701,/data01/repository/do3721/do3721_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN09p1.fq_fastqc.txt.gz,8,D,10,0.946153846
SAN,C3H,0.953736942,/data01/repository/do3721/do3721_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN05p1.fq_fastqc.txt.gz,8,D,11,0.946153846
SAN,C3H,0.951931931,/data01/repository/do3721/do3721_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN10p1.fq_fastqc.txt.gz,8,D,12,0.942307692
SAN,C3H,0.952891906,/data01/repository/do3722/do3722_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN09p1.fq_fastqc.txt.gz,8,E,1,0.946153846
SAN,C3H,0.951269195,/data01/repository/do3722/do3722_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN06p1.fq_fastqc.txt.gz,8,E,2,0.946153846
SAN,C3H,0.956152489,/data01/repository/do3722/do3722_unk_HCC_nodule_unk_C3HHeJC3H90732.0_SAN01p1.fq_fastqc.txt.gz,8,E,3,0.938461538
SAN,C3H,0.954587665,/data01/repository/do3722/do3722_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN05p1.fq_fastqc.txt.gz,8,E,4,0.946153846
SAN,C3H,0.953497425,/data01/repository/do3722/do3722_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN07p1.fq_fastqc.txt.gz,8,E,5,0.942307692
SAN,C3H,0.953568728,/data01/repository/do3722/do3722_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN08p1.fq_fastqc.txt.gz,8,E,6,0.938461538
SAN,C3H,0.954552026,/data01/repository/do3722/do3722_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN04p1.fq_fastqc.txt.gz,8,E,7,0.946153846
SAN,C3H,0.952818499,/data01/repository/do3722/do3722_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN10p1.fq_fastqc.txt.gz,8,E,8,0.942307692
SAN,C3H,0.954265446,/data01/repository/do3723/do3723_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN05p1.fq_fastqc.txt.gz,8,E,9,0.942307692
SAN,C3H,0.952916485,/data01/repository/do3723/do3723_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN07p1.fq_fastqc.txt.gz,8,E,10,0.938461538
SAN,C3H,0.956035377,/data01/repository/do3723/do3723_unk_HCC_nodule_unk_C3HHeJC3H90732.0_SAN01p1.fq_fastqc.txt.gz,8,E,11,0.934615385
SAN,C3H,0.950977154,/data01/repository/do3723/do3723_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN06p1.fq_fastqc.txt.gz,8,E,12,0.938461538
SAN,C3H,0.952833533,/data01/repository/do3723/do3723_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN08p1.fq_fastqc.txt.gz,8,F,1,0.942307692
SAN,C3H,0.95257829,/data01/repository/do3723/do3723_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN09p1.fq_fastqc.txt.gz,8,F,2,0.938461538
SAN,C3H,0.952369226,/data01/repository/do3723/do3723_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN10p1.fq_fastqc.txt.gz,8,F,3,0.938461538
SAN,C3H,0.954183532,/data01/repository/do3723/do3723_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN04p1.fq_fastqc.txt.gz,8,F,4,0.938461538
SAN,C3H,0.954463215,/data01/repository/do3724/do3724_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN08p1.fq_fastqc.txt.gz,8,F,5,0.942307692
SAN,C3H,0.953952976,/data01/repository/do3724/do3724_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN09p1.fq_fastqc.txt.gz,8,F,6,0.942307692
SAN,C3H,0.957325126,/data01/repository/do3724/do3724_unk_HCC_nodule_unk_C3HHeJC3H90732.0_SAN01p1.fq_fastqc.txt.gz,8,F,7,0.934615385
SAN,C3H,0.953871414,/data01/repository/do3724/do3724_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN10p1.fq_fastqc.txt.gz,8,F,8,0.938461538
SAN,C3H,0.954443826,/data01/repository/do3724/do3724_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN07p1.fq_fastqc.txt.gz,8,F,9,0.946153846
SAN,C3H,0.955640209,/data01/repository/do3724/do3724_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN04p1.fq_fastqc.txt.gz,8,F,10,0.938461538
SAN,C3H,0.955718023,/data01/repository/do3724/do3724_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN05p1.fq_fastqc.txt.gz,8,F,11,0.942307692
SAN,C3H,0.952479422,/data01/repository/do3724/do3724_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN06p1.fq_fastqc.txt.gz,8,F,12,0.946153846
SAN,C3H,0.956156227,/data01/repository/do3725/do3725_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN07p1.fq_fastqc.txt.gz,8,G,1,0.938461538
SAN,C3H,0.954209847,/data01/repository/do3725/do3725_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN06p1.fq_fastqc.txt.gz,8,G,2,0.934615385
SAN,C3H,0.958855035,/data01/repository/do3725/do3725_unk_HCC_nodule_unk_C3HHeJC3H90732.0_SAN01p1.fq_fastqc.txt.gz,8,G,3,0.938461538
SAN,C3H,0.957392579,/data01/repository/do3725/do3725_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN04p1.fq_fastqc.txt.gz,8,G,4,0.942307692
SAN,C3H,0.955621529,/data01/repository/do3725/do3725_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN10p1.fq_fastqc.txt.gz,8,G,5,0.946153846
SAN,C3H,0.955762044,/data01/repository/do3725/do3725_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN09p1.fq_fastqc.txt.gz,8,G,6,0.942307692
SAN,C3H,0.956103573,/data01/repository/do3725/do3725_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN08p1.fq_fastqc.txt.gz,8,G,7,0.938461538
SAN,C3H,0.957512134,/data01/repository/do3725/do3725_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN05p1.fq_fastqc.txt.gz,8,G,8,0.942307692
SAN,C3H,0.955445299,/data01/repository/do3726/do3726_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN09p1.fq_fastqc.txt.gz,8,G,9,0.934615385
SAN,C3H,0.954110331,/data01/repository/do3726/do3726_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN06p1.fq_fastqc.txt.gz,8,G,10,0.934615385
SAN,C3H,0.955768315,/data01/repository/do3726/do3726_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN07p1.fq_fastqc.txt.gz,8,G,11,0.938461538
SAN,C3H,0.955304783,/data01/repository/do3726/do3726_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN10p1.fq_fastqc.txt.gz,8,G,12,0.946153846
SAN,C3H,0.956942651,/data01/repository/do3726/do3726_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN04p1.fq_fastqc.txt.gz,8,H,1,0.942307692
SAN,C3H,0.956941431,/data01/repository/do3726/do3726_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN05p1.fq_fastqc.txt.gz,8,H,2,0.938461538
SAN,C3H,0.958448231,/data01/repository/do3726/do3726_unk_HCC_nodule_unk_C3HHeJC3H90732.0_SAN01p1.fq_fastqc.txt.gz,8,H,3,0.938461538
SAN,C3H,0.955682682,/data01/repository/do3726/do3726_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN08p1.fq_fastqc.txt.gz,8,H,4,0.942307692
SAN,C3H,0.952619414,/data01/repository/do3727/do3727_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN10p1.fq_fastqc.txt.gz,8,H,5,0.946153846
SAN,C3H,0.956055898,/data01/repository/do3727/do3727_unk_HCC_nodule_unk_C3HHeJC3H90732.0_SAN01p1.fq_fastqc.txt.gz,8,H,6,0.934615385
SAN,C3H,0.95131175,/data01/repository/do3727/do3727_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN06p1.fq_fastqc.txt.gz,8,H,7,0.938461538
SAN,C3H,0.954455759,/data01/repository/do3727/do3727_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN05p1.fq_fastqc.txt.gz,8,H,8,0.942307692
SAN,C3H,0.95315283,/data01/repository/do3727/do3727_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN07p1.fq_fastqc.txt.gz,8,H,9,0.938461538
SAN,C3H,0.953278009,/data01/repository/do3727/do3727_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN08p1.fq_fastqc.txt.gz,8,H,10,0.938461538
SAN,C3H,0.954494338,/data01/repository/do3727/do3727_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN04p1.fq_fastqc.txt.gz,8,H,11,0.938461538
SAN,C3H,0.95286114,/data01/repository/do3727/do3727_unk_HCC_nodule_unk_C3HHeJ_Aug2014C3H90732.0_SAN09p1.fq_fastqc.txt.gz,8,H,12,0.942307692
CRI,CAST,0.823284777,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_CAST_Apr2015CAST92055.0_CRI28p1.fq_fastqc.txt.gz,9,A,1,0.935606061
CRI,CAST,0.84069325,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI01p1.fq_fastqc.txt.gz,9,A,2,0.946969697
CRI,CAST,0.841581545,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI02p1.fq_fastqc.txt.gz,9,A,3,0.939393939
CRI,CAST,0.827065841,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI16p1.fq_fastqc.txt.gz,9,A,4,0.943181818
CRI,CAST,0.838043993,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI11p1.fq_fastqc.txt.gz,9,A,5,0.943181818
CRI,CAST,0.822625385,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_CAST_Apr2015CAST92055.0_CRI25p1.fq_fastqc.txt.gz,9,A,6,0.935606061
CRI,CAST,0.822987984,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_CAST_Apr2015CAST92055.0_CRI26p1.fq_fastqc.txt.gz,9,A,7,0.943181818
CRI,CAST,0.822887928,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_CAST_Apr2015CAST92055.0_CRI27p1.fq_fastqc.txt.gz,9,A,8,0.946969697
CRI,CAST,0.824239165,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI15p1.fq_fastqc.txt.gz,9,A,9,0.943181818
CRI,CAST,0.831243798,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI07p1.fq_fastqc.txt.gz,9,A,10,0.943181818
CRI,CAST,0.832406878,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_CAST_Apr2015CAST92055.0_CRI31p1.fq_fastqc.txt.gz,9,A,11,0.943181818
CRI,CAST,0.825421408,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_CAST_Apr2015CAST92055.0_CRI32p1.fq_fastqc.txt.gz,9,A,12,0.943181818
CRI,CAST,0.823754703,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_CAST_Apr2015CAST92055.0_CRI24p1.fq_fastqc.txt.gz,9,B,1,0.943181818
CRI,CAST,0.839114726,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI10p1.fq_fastqc.txt.gz,9,B,2,0.935606061
CRI,CAST,0.827998446,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_CAST_Apr2015CAST92055.0_CRI22p1.fq_fastqc.txt.gz,9,B,3,0.939393939
CRI,CAST,0.838683192,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_CAST_Apr2015CAST92055.0_CRI30p1.fq_fastqc.txt.gz,9,B,4,0.939393939
CRI,CAST,0.835964372,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI12p1.fq_fastqc.txt.gz,9,B,5,0.946969697
CRI,CAST,0.825783047,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI18p1.fq_fastqc.txt.gz,9,B,6,0.943181818
CRI,CAST,0.846689468,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_CAST_Apr2015CAST92055.0_CRI29p1.fq_fastqc.txt.gz,9,B,7,0.939393939
CRI,CAST,0.828209559,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI14p1.fq_fastqc.txt.gz,9,B,8,0.939393939
CRI,CAST,0.836973379,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI03p1.fq_fastqc.txt.gz,9,B,9,0.939393939
CRI,CAST,0.827226111,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI17p1.fq_fastqc.txt.gz,9,B,10,0.943181818
CRI,CAST,0.824596441,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI19p1.fq_fastqc.txt.gz,9,B,11,0.943181818
CRI,CAST,0.825115636,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI21p1.fq_fastqc.txt.gz,9,B,12,0.950757576
CRI,CAST,0.823324379,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI20p1.fq_fastqc.txt.gz,9,C,1,0.939393939
CRI,CAST,0.824930551,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_CAST_Apr2015CAST92055.0_CRI23p1.fq_fastqc.txt.gz,9,C,2,0.946969697
CRI,CAST,0.828026828,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI08p1.fq_fastqc.txt.gz,9,C,3,0.939393939
CRI,CAST,0.835811457,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI13p1.fq_fastqc.txt.gz,9,C,4,0.943181818
CRI,CAST,0.827861238,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI05p1.fq_fastqc.txt.gz,9,C,5,0.943181818
CRI,CAST,0.827814295,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI09p1.fq_fastqc.txt.gz,9,C,6,0.943181818
CRI,CAST,0.831632649,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI04p1.fq_fastqc.txt.gz,9,C,7,0.946969697
CRI,CAST,0.826786828,/data01/repository/do4170/do4170_unk_HCC_nodule_unk_mcaCAST92055.0_CRI06p1.fq_fastqc.txt.gz,9,C,8,0.939393939
